Benefit per order,Sales per customer,Customer Id,Order Customer Id,Order Id,Order Item Cardprod Id,Order Item Discount,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Product Card Id,Product Category Id,Product Price
91.25,314.6400146,20755,20755,77202,1360,13.10999966,327.75,0.289999992,1,327.75,314.6400146,91.25,1360,73,327.75
-249.0899963,311.3599854,19492,19492,75939,1360,16.38999939,327.75,-0.800000012,1,327.75,311.3599854,-249.0899963,1360,73,327.75
-247.7799988,309.7200012,19491,19491,75938,1360,18.03000069,327.75,-0.800000012,1,327.75,309.7200012,-247.7799988,1360,73,327.75
22.86000061,304.8099976,19490,19490,75937,1360,22.94000053,327.75,0.079999998,1,327.75,304.8099976,22.86000061,1360,73,327.75
134.2100067,298.25,19489,19489,75936,1360,29.5,327.75,0.449999988,1,327.75,298.25,134.2100067,1360,73,327.75
18.57999992,294.980011,19488,19488,75935,1360,32.77999878,327.75,0.059999999,1,327.75,294.980011,18.57999992,1360,73,327.75
95.18000031,288.4200134,19487,19487,75934,1360,39.33000183,327.75,0.330000013,1,327.75,288.4200134,95.18000031,1360,73,327.75
68.43000031,285.1400146,19486,19486,75933,1360,42.61000061,327.75,0.239999995,1,327.75,285.1400146,68.43000031,1360,73,327.75
133.7200012,278.5899963,19485,19485,75932,1360,49.15999985,327.75,0.479999989,1,327.75,278.5899963,133.7200012,1360,73,327.75
132.1499939,275.3099976,19484,19484,75931,1360,52.43999863,327.75,0.479999989,1,327.75,275.3099976,132.1499939,1360,73,327.75
130.5800018,272.0299988,19483,19483,75930,1360,55.72000122,327.75,0.479999989,1,327.75,272.0299988,130.5800018,1360,73,327.75
45.68999863,268.7600098,19482,19482,75929,1360,59,327.75,0.170000002,1,327.75,268.7600098,45.68999863,1360,73,327.75
21.76000023,262.2000122,19481,19481,75928,1360,65.55000305,327.75,0.079999998,1,327.75,262.2000122,21.76000023,1360,73,327.75
24.57999992,245.8099976,19480,19480,75927,1360,81.94000244,327.75,0.100000001,1,327.75,245.8099976,24.57999992,1360,73,327.75
16.38999939,327.75,19479,19479,75926,1360,0,327.75,0.050000001,1,327.75,327.75,16.38999939,1360,73,327.75
-259.5799866,324.4700012,19478,19478,75925,1360,3.279999971,327.75,-0.800000012,1,327.75,324.4700012,-259.5799866,1360,73,327.75
-246.3600006,321.2000122,19477,19477,75924,1360,6.559999943,327.75,-0.769999981,1,327.75,321.2000122,-246.3600006,1360,73,327.75
23.84000015,317.9200134,19476,19476,75923,1360,9.829999924,327.75,0.079999998,1,327.75,317.9200134,23.84000015,1360,73,327.75
102.2600021,314.6400146,19475,19475,75922,1360,13.10999966,327.75,0.330000013,1,327.75,314.6400146,102.2600021,1360,73,327.75
87.18000031,311.3599854,19474,19474,75921,1360,16.38999939,327.75,0.280000001,1,327.75,311.3599854,87.18000031,1360,73,327.75
154.8600006,309.7200012,19473,19473,75920,1360,18.03000069,327.75,0.5,1,327.75,309.7200012,154.8600006,1360,73,327.75
82.30000305,304.8099976,19472,19472,75919,1360,22.94000053,327.75,0.270000011,1,327.75,304.8099976,82.30000305,1360,73,327.75
22.37000084,298.25,19471,19471,75918,1360,29.5,327.75,0.079999998,1,327.75,298.25,22.37000084,1360,73,327.75
17.70000076,294.980011,19470,19470,75917,1360,32.77999878,327.75,0.059999999,1,327.75,294.980011,17.70000076,1360,73,327.75
90.27999878,288.4200134,19469,19469,75916,1360,39.33000183,327.75,0.310000002,1,327.75,288.4200134,90.27999878,1360,73,327.75
131.1699982,285.1400146,19468,19468,75915,1360,42.61000061,327.75,0.460000008,1,327.75,285.1400146,131.1699982,1360,73,327.75
90.54000092,278.5899963,19467,19467,75914,1360,49.15999985,327.75,0.330000013,1,327.75,278.5899963,90.54000092,1360,73,327.75
82.58999634,275.3099976,19466,19466,75913,1360,52.43999863,327.75,0.300000012,1,327.75,275.3099976,82.58999634,1360,73,327.75
-17.13999939,272.0299988,19465,19465,75912,1360,55.72000122,327.75,-0.059999999,1,327.75,272.0299988,-17.13999939,1360,73,327.75
23.64999962,268.7600098,19464,19464,75911,1360,59,327.75,0.090000004,1,327.75,268.7600098,23.64999962,1360,73,327.75
73.41999817,262.2000122,19463,19463,75910,1360,65.55000305,327.75,0.280000001,1,327.75,262.2000122,73.41999817,1360,73,327.75
113.0699997,245.8099976,19462,19462,75909,1360,81.94000244,327.75,0.460000008,1,327.75,245.8099976,113.0699997,1360,73,327.75
24.57999992,327.75,19461,19461,75908,1360,0,327.75,0.079999998,1,327.75,327.75,24.57999992,1360,73,327.75
-97.33999634,324.4700012,19460,19460,75907,1360,3.279999971,327.75,-0.300000012,1,327.75,324.4700012,-97.33999634,1360,73,327.75
-425.5799866,321.2000122,19459,19459,75906,1360,6.559999943,327.75,-1.330000043,1,327.75,321.2000122,-425.5799866,1360,73,327.75
152.6000061,317.9200134,19458,19458,75905,1360,9.829999924,327.75,0.479999989,1,327.75,317.9200134,152.6000061,1360,73,327.75
151.0299988,314.6400146,19457,19457,75904,1360,13.10999966,327.75,0.479999989,1,327.75,314.6400146,151.0299988,1360,73,327.75
62.27000046,311.3599854,19456,19456,75903,1360,16.38999939,327.75,0.200000003,1,327.75,311.3599854,62.27000046,1360,73,327.75
35,309.7200012,19455,19455,75902,1360,18.03000069,327.75,0.109999999,1,327.75,309.7200012,35,1360,73,327.75
57.29999924,304.8099976,19454,19454,75901,1360,22.94000053,327.75,0.189999998,1,327.75,304.8099976,57.29999924,1360,73,327.75
143.1600037,298.25,19453,19453,75900,1360,29.5,327.75,0.479999989,1,327.75,298.25,143.1600037,1360,73,327.75
135.6900024,294.980011,19452,19452,75899,1360,32.77999878,327.75,0.460000008,1,327.75,294.980011,135.6900024,1360,73,327.75
132.6699982,288.4200134,19451,19451,75898,1360,39.33000183,327.75,0.460000008,1,327.75,288.4200134,132.6699982,1360,73,327.75
119.7600021,285.1400146,19450,19450,75897,1360,42.61000061,327.75,0.419999987,1,327.75,285.1400146,119.7600021,1360,73,327.75
31.47999954,278.5899963,19449,19449,75896,1360,49.15999985,327.75,0.109999999,1,327.75,278.5899963,31.47999954,1360,73,327.75
86.16999817,275.3099976,19448,19448,75895,1360,52.43999863,327.75,0.310000002,1,327.75,275.3099976,86.16999817,1360,73,327.75
130.5800018,272.0299988,19447,19447,75894,1360,55.72000122,327.75,0.479999989,1,327.75,272.0299988,130.5800018,1360,73,327.75
0,268.7600098,19446,19446,75893,1360,59,327.75,0,1,327.75,268.7600098,0,1360,73,327.75
-30.75,115.1800003,9083,9083,28744,365,4.800000191,59.99000168,-0.270000011,2,119.9800034,115.1800003,-30.75,365,17,59.99000168
-122.7300034,79.18000031,4741,4741,45461,627,0.800000012,39.99000168,-1.549999952,2,79.98000336,79.18000031,-122.7300034,627,29,39.99000168
33.59999847,96,639,639,31115,502,4,50,0.349999994,2,100,96,33.59999847,502,24,50
24.69000053,75.98000336,9702,9702,45766,627,4,39.99000168,0.330000013,2,79.98000336,75.98000336,24.69000053,627,29,39.99000168
9.100000381,91,9114,9114,47752,502,9,50,0.100000001,2,100,91,9.100000381,502,24,50
-21.75,87,1362,1362,50054,502,13,50,-0.25,2,100,87,-21.75,502,24,50
6.150000095,82,8011,8011,20365,502,18,50,0.079999998,2,100,82,6.150000095,502,24,50
22.40999985,74.68000031,3296,3296,36146,278,15.30000019,44.99000168,0.300000012,2,89.98000336,74.68000031,22.40999985,278,13,44.99000168
25.23999977,90.15000153,3182,3182,41234,249,19.79000092,54.97000122,0.280000001,2,109.9400024,90.15000153,25.23999977,249,12,54.97000122
30.5699997,117.5800018,7864,7864,32090,365,2.400000095,59.99000168,0.25999999,2,119.9800034,117.5800018,30.5699997,365,17,59.99000168
46.0699997,95.98000336,11169,11169,34773,365,24,59.99000168,0.479999989,2,119.9800034,95.98000336,46.0699997,365,17,59.99000168
-184.7799988,263.9700012,5197,5197,44046,191,36,99.98999786,-0.699999988,3,299.9700012,263.9700012,-184.7799988,191,9,99.98999786
38.75,113.9700012,1535,1535,46414,627,6,39.99000168,0.340000004,3,119.9700012,113.9700012,38.75,627,29,39.99000168
-3.650000095,63.99000168,6122,6122,46599,917,1.980000019,21.98999977,-0.059999999,3,65.97000122,63.99000168,-3.650000095,917,41,21.98999977
38.22999954,79.66000366,9451,9451,48434,828,16.30999947,31.98999977,0.479999989,3,95.97000122,79.66000366,38.22999954,828,37,31.98999977
129.3500061,293.9700012,542,542,12827,191,6,99.98999786,0.439999998,3,299.9700012,293.9700012,129.3500061,191,9,99.98999786
132.2899933,269.9700012,11329,11329,63936,191,30,99.98999786,0.49000001,3,299.9700012,269.9700012,132.2899933,191,9,99.98999786
76.04000092,224.9799957,3570,3570,65030,191,74.98999786,99.98999786,0.340000004,3,299.9700012,224.9799957,76.04000092,191,9,99.98999786
81.12999725,176.3699951,650,650,18108,365,3.599999905,59.99000168,0.460000008,3,179.9700012,176.3699951,81.12999725,365,17,59.99000168
43.52000046,167.3699951,9353,9353,62571,365,12.60000038,59.99000168,0.25999999,3,179.9700012,167.3699951,43.52000046,365,17,59.99000168
68.77999878,163.7700043,54,54,17162,365,16.20000076,59.99000168,0.419999987,3,179.9700012,163.7700043,68.77999878,365,17,59.99000168
40.49000168,161.9700012,12151,12151,65922,365,18,59.99000168,0.25,3,179.9700012,161.9700012,40.49000168,365,17,59.99000168
20.93000031,139.5,11329,11329,63936,502,10.5,50,0.150000006,3,150,139.5,20.93000031,502,24,50
12.19999981,107.9700012,10018,10018,64813,627,12,39.99000168,0.109999999,3,119.9700012,107.9700012,12.19999981,627,29,39.99000168
12.71000004,112.5,3182,3182,67892,502,37.5,50,0.109999999,3,150,112.5,12.71000004,502,24,50
7.760000229,55.40999985,4936,4936,12525,917,10.56000042,21.98999977,0.140000001,3,65.97000122,55.40999985,7.760000229,917,41,21.98999977
101.3899994,299.9700012,8707,8707,5895,191,0,99.98999786,0.340000004,3,299.9700012,299.9700012,101.3899994,191,9,99.98999786
-285.0700073,178.1699982,1025,1025,56359,365,1.799999952,59.99000168,-1.600000024,3,179.9700012,178.1699982,-285.0700073,365,17,59.99000168
42.74000168,170.9700012,8831,8831,58613,365,9,59.99000168,0.25,3,179.9700012,170.9700012,42.74000168,365,17,59.99000168
49.3199997,170.0700073,10679,10679,7824,365,9.899999619,59.99000168,0.289999992,3,179.9700012,170.0700073,49.3199997,365,17,59.99000168
80.33999634,167.3699951,5007,5007,7814,365,12.60000038,59.99000168,0.479999989,3,179.9700012,167.3699951,80.33999634,365,17,59.99000168
-26.69000053,163.7700043,5007,5007,7814,365,16.20000076,59.99000168,-0.159999996,3,179.9700012,163.7700043,-26.69000053,365,17,59.99000168
-117.3300018,152.9700012,9854,9854,60807,365,27,59.99000168,-0.769999981,3,179.9700012,152.9700012,-117.3300018,365,17,59.99000168
47.88000107,152.9700012,376,376,53413,365,27,59.99000168,0.310000002,3,179.9700012,152.9700012,47.88000107,365,17,59.99000168
72,150,5417,5417,7888,502,0,50,0.479999989,3,150,150,72,502,24,50
29.94000053,115.1699982,10759,10759,6783,627,4.800000191,39.99000168,0.25999999,3,119.9700012,115.1699982,29.94000053,627,29,39.99000168
23.46999931,144,8541,8541,56973,502,6,50,0.159999996,3,150,144,23.46999931,502,24,50
68.40000153,142.5,10679,10679,7824,502,7.5,50,0.479999989,3,150,142.5,68.40000153,502,24,50
43.65999985,139.5,3752,3752,55155,502,10.5,50,0.310000002,3,150,139.5,43.65999985,502,24,50
13.19999981,132,4673,4673,5991,502,18,50,0.100000001,3,150,132,13.19999981,502,24,50
46.20000076,132,5367,5367,2263,502,18,50,0.349999994,3,150,132,46.20000076,502,24,50
10.43999958,130.5,5367,5367,2263,502,19.5,50,0.079999998,3,150,130.5,10.43999958,502,24,50
15.56000042,124.5,10485,10485,53403,502,25.5,50,0.129999995,3,150,124.5,15.56000042,502,24,50
32.86000061,99.58000183,9272,9272,51298,627,20.38999939,39.99000168,0.330000013,3,119.9700012,99.58000183,32.86000061,627,29,39.99000168
9.600000381,240,647,647,4919,502,10,50,0.039999999,5,250,240,9.600000381,502,24,50
55.09000015,189.9499969,6398,6398,52640,627,10,39.99000168,0.289999992,5,199.9499969,189.9499969,55.09000015,627,29,39.99000168
68.58999634,188.9499969,4209,4209,6358,627,11,39.99000168,0.360000014,5,199.9499969,188.9499969,68.58999634,627,29,39.99000168
51.97999954,236.25,8917,8917,57106,502,13.75,50,0.219999999,5,250,236.25,51.97999954,502,24,50
-23.62999916,236.25,7784,7784,6245,502,13.75,50,-0.100000001,5,250,236.25,-23.62999916,502,24,50
66.88999939,136.5,1425,1425,52166,642,13.5,30,0.49000001,5,150,136.5,66.88999939,642,29,30
11.46000004,181.9499969,2737,2737,56172,627,18,39.99000168,0.059999999,5,199.9499969,181.9499969,11.46000004,627,29,39.99000168
